distance,hour,day,base_price,is_peak_hour,is_weekend,surge_level,cab_type,provider,trip_type,final_price
23.75,21,4,5.0,0,0,1,Economy,cab2,long,28.26
6.4,13,5,5.0,0,1,1,Quickest,cab2,medium,14.4
13.16,8,6,5.0,1,1,2,BlackSUV,cab2,long,44.6
22.23,16,4,5.0,0,0,1,Minivan,cab1,long,40.95
8.01,13,6,5.0,0,1,1,WaitAndSave,cab2,medium,9.99
25.02,16,2,5.0,0,0,1,Economy,cab1,long,28.88
22.61,4,3,5.0,0,0,1,Quickest,cab2,long,34.55
28.34,4,3,5.0,0,0,1,Quickest,cab1,long,42.88
19.71,15,3,5.0,0,0,1,Minivan,cab2,long,39.63
5.35,9,1,5.0,1,0,3,Economy,cab2,medium,14.28
17.53,7,0,5.0,1,0,2,BlackSUV,cab2,long,76.37
17.74,5,1,5.0,0,0,1,Economy,cab1,long,21.93
3.32,8,1,5.0,1,0,3,Minivan,cab1,medium,16.31
26.12,14,3,5.0,0,0,1,BlackSUV,cab1,long,59.19
12.3,6,3,5.0,0,0,1,Quickest,cab1,long,20.77
28.27,9,4,5.0,1,0,2,WaitAndSave,cab1,long,30.88
17.54,3,6,5.0,0,1,1,WaitAndSave,cab2,long,17.38
13.28,7,4,5.0,1,0,2,WaitAndSave,cab2,long,18.59
2.3,11,4,5.0,0,0,1,WaitAndSave,cab2,short,5.96
3.71,19,1,5.0,1,0,3,BlackSUV,cab2,medium,21.01
16.46,2,1,5.0,0,0,1,Minivan,cab1,long,31.74
10.77,1,2,5.0,0,0,1,Minivan,cab1,long,23.96
4.2,13,5,5.0,0,1,1,Minivan,cab1,medium,14.59
13.88,5,4,5.0,0,0,1,WaitAndSave,cab1,long,14.16
8.31,23,5,5.0,0,1,1,Quickest,cab2,medium,16.69
9.39,0,3,5.0,0,0,1,Economy,cab2,medium,14.55
5.5,17,0,5.0,1,0,3,Minivan,cab1,medium,27.4
5.39,2,2,5.0,0,0,1,Quickest,cab1,medium,13.18
8.75,17,4,5.0,1,0,3,Quickest,cab1,medium,25.79
6.59,0,1,5.0,0,0,1,Quickest,cab1,medium,14.61
27.22,10,2,5.0,1,0,3,Quickest,cab2,long,49.01
10.19,22,5,5.0,0,1,1,WaitAndSave,cab2,long,11.82
21.01,6,4,5.0,0,0,1,Minivan,cab2,long,39.68
9.19,7,3,5.0,1,0,3,Quickest,cab1,medium,27.56
17.15,23,4,5.0,0,0,1,Economy,cab2,long,21.43
22.7,2,1,5.0,0,0,1,Quickest,cab2,long,34.45
9.74,19,4,5.0,1,0,3,WaitAndSave,cab2,medium,18.72
6.34,15,3,5.0,0,0,1,Minivan,cab2,medium,17.17
27.24,12,1,5.0,0,0,1,Quickest,cab1,long,40.06
27.1,10,4,5.0,1,0,3,Economy,cab1,long,37.63
3.45,11,1,5.0,0,0,1,Economy,cab1,medium,7.96
14.47,4,5,5.0,0,1,1,Minivan,cab2,long,30.79
11.8,4,5,5.0,0,1,1,Minivan,cab2,long,25.57
24.36,7,0,5.0,1,0,2,Economy,cab2,long,43.61
26.3,8,0,5.0,1,0,2,WaitAndSave,cab2,long,36.92
0.79,3,2,5.0,0,0,1,WaitAndSave,cab2,short,4.57
9.34,21,6,5.0,0,1,1,Economy,cab1,medium,14.4
19.31,8,3,5.0,1,0,3,Minivan,cab2,long,46.01
29.14,16,4,5.0,0,0,1,Quickest,cab1,long,44.03
17.93,23,0,5.0,0,0,1,WaitAndSave,cab1,long,18.02
13.23,20,3,5.0,1,0,3,Minivan,cab1,long,35.76
10.95,11,6,5.0,0,1,1,Quickest,cab2,long,19.97
21.63,21,2,5.0,0,0,1,WaitAndSave,cab2,long,20.61
19.28,11,5,5.0,0,1,1,BlackSUV,cab2,long,46.83
29.19,10,5,5.0,1,1,2,BlackSUV,cab1,long,108.81
12.24,4,5,5.0,0,1,1,Economy,cab2,long,16.68
25.94,20,6,5.0,1,1,2,WaitAndSave,cab1,long,31.54
5.59,11,0,5.0,0,0,1,BlackSUV,cab1,medium,20.24
5.46,9,3,5.0,1,0,2,WaitAndSave,cab2,medium,11.38
3.17,5,6,5.0,0,1,1,Quickest,cab1,medium,10.85
17.31,5,4,5.0,0,0,1,Economy,cab2,long,20.5
5.52,22,3,5.0,0,0,1,Minivan,cab2,medium,15.99
27.6,10,6,5.0,1,1,3,Economy,cab2,long,51.33
25.16,20,0,5.0,1,0,2,Economy,cab2,long,36.78
7.75,6,4,5.0,0,0,1,Economy,cab1,medium,11.89
3.26,18,1,5.0,1,0,2,WaitAndSave,cab2,medium,7.49
14.11,21,0,5.0,0,0,1,BlackSUV,cab1,long,37.13
25.01,1,3,5.0,0,0,1,Economy,cab2,long,29.88
6.94,16,5,5.0,0,1,1,Minivan,cab2,medium,18.46
7.23,5,1,5.0,0,0,1,BlackSUV,cab2,medium,22.79
25.79,21,0,5.0,0,0,1,Minivan,cab1,long,49.03
3.88,20,6,5.0,1,1,3,Quickest,cab2,medium,14.48
21.6,12,2,5.0,0,0,1,Quickest,cab1,long,34.38
14.06,14,3,5.0,0,0,1,Economy,cab1,long,17.89
28.56,1,3,5.0,0,0,1,WaitAndSave,cab2,long,25.84
5.81,1,6,5.0,0,1,1,WaitAndSave,cab2,medium,8.22
10.17,10,0,5.0,1,0,3,Economy,cab2,long,21.35
5.59,22,1,5.0,0,0,1,Minivan,cab1,medium,16.55
13.64,8,6,5.0,1,1,2,BlackSUV,cab1,long,57.64
23.99,16,6,5.0,0,1,1,Minivan,cab2,long,43.04
5.38,9,6,5.0,1,1,3,BlackSUV,cab1,medium,32.99
8.79,14,1,5.0,0,0,1,Minivan,cab1,medium,21.72
19.76,0,4,5.0,0,0,1,WaitAndSave,cab1,long,19.4
14.71,8,1,5.0,1,0,2,WaitAndSave,cab2,long,23.65
25.14,1,4,5.0,0,0,1,BlackSUV,cab1,long,56.55
20.32,1,2,5.0,0,0,1,Economy,cab2,long,23.99
9.16,14,4,5.0,0,0,1,Minivan,cab1,medium,21.51
13.98,12,5,5.0,0,1,1,WaitAndSave,cab1,long,14.95
26.41,8,3,5.0,1,0,3,Minivan,cab2,long,60.95
11.35,9,5,5.0,1,1,2,Minivan,cab1,long,33.95
4.9,15,5,5.0,0,1,1,Economy,cab1,medium,10.02
10.37,22,3,5.0,0,0,1,Economy,cab2,long,15.4
9.06,7,2,5.0,1,0,2,Minivan,cab1,medium,37.54
13.6,13,4,5.0,0,0,1,Quickest,cab1,long,22.5
19.52,21,1,5.0,0,0,1,Minivan,cab2,long,36.74
5.9,5,3,5.0,0,0,1,Economy,cab1,medium,11.01
23.39,19,0,5.0,1,0,3,BlackSUV,cab2,long,78.02
20.45,1,3,5.0,0,0,1,Quickest,cab2,long,30.66
9.49,5,5,5.0,0,1,1,Minivan,cab1,medium,22.11
29.63,0,5,5.0,0,1,1,BlackSUV,cab2,long,68.63
25.39,20,2,5.0,1,0,3,WaitAndSave,cab1,long,29.16
23.07,2,4,5.0,0,0,1,WaitAndSave,cab2,long,22.16
12.51,6,1,5.0,0,0,1,Minivan,cab1,long,26.82
17.55,21,0,5.0,0,0,1,Minivan,cab1,long,36.15
23.12,16,6,5.0,0,1,1,BlackSUV,cab1,long,53.31
14.97,17,1,5.0,1,0,2,BlackSUV,cab1,long,49.57
3.17,23,0,5.0,0,0,1,Quickest,cab2,medium,10.79
5.56,18,2,5.0,1,0,2,WaitAndSave,cab2,medium,10.66
20.4,7,2,5.0,1,0,2,Quickest,cab1,long,52.11
23.37,19,3,5.0,1,0,2,WaitAndSave,cab2,long,37.38
6.1,11,2,5.0,0,0,1,WaitAndSave,cab2,medium,8.82
17.06,16,5,5.0,0,1,1,WaitAndSave,cab1,long,16.76
21.07,22,5,5.0,0,1,1,Quickest,cab1,long,31.19
12.72,16,6,5.0,0,1,1,BlackSUV,cab1,long,33.29
20.07,21,0,5.0,0,0,1,Minivan,cab2,long,38.01
3.54,20,6,5.0,1,1,2,BlackSUV,cab1,medium,26.34
10.19,6,3,5.0,0,0,1,BlackSUV,cab1,long,28.22
12.66,9,0,5.0,1,0,2,Economy,cab1,long,20.58
13.9,12,1,5.0,0,0,1,Economy,cab1,long,17.93
19.71,9,6,5.0,1,1,2,Minivan,cab1,long,52.77
4.85,16,5,5.0,0,1,1,Economy,cab2,medium,9.72
19.43,14,5,5.0,0,1,1,BlackSUV,cab1,long,46.84
12.98,18,5,5.0,1,1,2,BlackSUV,cab1,long,51.69
12.48,4,0,5.0,0,0,1,Quickest,cab2,long,22.39
18.93,14,0,5.0,0,0,1,Economy,cab1,long,22.87
20.34,8,2,5.0,1,0,2,Minivan,cab1,long,51.34
10.35,16,5,5.0,0,1,1,Quickest,cab2,long,19.65
5.77,23,5,5.0,0,1,1,Economy,cab1,medium,10.78
5.29,11,1,5.0,0,0,1,Quickest,cab2,medium,12.47
28.73,14,2,5.0,0,0,1,Economy,cab1,long,32.42
12.45,22,0,5.0,0,0,1,WaitAndSave,cab2,long,13.11
4.39,9,1,5.0,1,0,2,Minivan,cab1,medium,17.8
10.97,22,6,5.0,0,1,1,Economy,cab2,long,15.11
23.8,8,5,5.0,1,1,2,Economy,cab2,long,35.25
4.01,22,4,5.0,0,0,1,BlackSUV,cab1,medium,17.97
8.66,22,3,5.0,0,0,1,BlackSUV,cab2,medium,26.57
13.12,12,3,5.0,0,0,1,Quickest,cab1,long,22.37
8.87,2,1,5.0,0,0,1,BlackSUV,cab2,medium,26.07
4.48,1,2,5.0,0,0,1,Minivan,cab1,medium,15.12
28.86,18,4,5.0,1,0,2,Quickest,cab1,long,60.29
5.72,11,3,5.0,0,0,1,BlackSUV,cab2,medium,21.38
17.85,23,4,5.0,0,0,1,BlackSUV,cab1,long,43.54
9.96,17,5,5.0,1,1,2,Quickest,cab1,medium,31.43
18.52,11,6,5.0,0,1,1,Minivan,cab2,long,35.08
15.99,1,4,5.0,0,0,1,Quickest,cab2,long,27.18
3.32,6,4,5.0,0,0,1,BlackSUV,cab1,medium,15.73
5.07,4,3,5.0,0,0,1,BlackSUV,cab1,medium,19.53
9.28,20,5,5.0,1,1,3,Economy,cab2,medium,22.94
22.37,21,1,5.0,0,0,1,Economy,cab2,long,27.27
6.92,3,0,5.0,0,0,1,BlackSUV,cab1,medium,23.98
4.99,20,6,5.0,1,1,3,Minivan,cab2,medium,19.53
9.27,23,6,5.0,0,1,1,WaitAndSave,cab2,medium,11.38
10.22,22,5,5.0,0,1,1,WaitAndSave,cab1,long,12.01
25.03,0,4,5.0,0,0,1,Quickest,cab2,long,39.1
18.86,8,4,5.0,1,0,3,Minivan,cab1,long,49.77
19.65,11,3,5.0,0,0,1,BlackSUV,cab1,long,47.27
19.94,7,5,5.0,1,1,3,Economy,cab2,long,32.38
17.37,15,1,5.0,0,0,1,BlackSUV,cab2,long,44.2
9.63,9,3,5.0,1,0,2,WaitAndSave,cab1,medium,18.41
19.98,10,6,5.0,1,1,2,Quickest,cab2,long,35.35
15.14,11,0,5.0,0,0,1,Quickest,cab1,long,25.17
29.0,4,5,5.0,0,1,1,BlackSUV,cab1,long,66.81
17.93,16,3,5.0,0,0,1,BlackSUV,cab1,long,44.86
22.09,9,6,5.0,1,1,3,Quickest,cab2,long,43.42
15.05,0,3,5.0,0,0,1,Economy,cab2,long,19.72
9.8,2,0,5.0,0,0,1,Quickest,cab1,medium,18.2
23.43,19,0,5.0,1,0,3,WaitAndSave,cab1,long,32.62
14.76,7,5,5.0,1,1,2,WaitAndSave,cab1,long,22.39
29.16,1,4,5.0,0,0,1,Minivan,cab1,long,51.43
10.66,17,5,5.0,1,1,2,WaitAndSave,cab1,long,19.81
8.5,19,3,5.0,1,0,3,Minivan,cab2,medium,28.17
24.73,0,0,5.0,0,0,1,Economy,cab2,long,28.05
9.91,9,0,5.0,1,0,3,Economy,cab2,medium,24.92
5.76,17,0,5.0,1,0,3,BlackSUV,cab1,medium,31.26
15.66,17,4,5.0,1,0,2,Economy,cab1,long,33.34
16.26,0,1,5.0,0,0,1,Economy,cab2,long,19.69
29.14,12,2,5.0,0,0,1,WaitAndSave,cab1,long,25.89
21.81,10,5,5.0,1,1,2,Quickest,cab1,long,41.67
8.28,0,4,5.0,0,0,1,Minivan,cab2,medium,21.42
1.76,23,4,5.0,0,0,1,Minivan,cab2,short,11.16
1.71,21,5,5.0,0,1,1,Economy,cab1,short,6.82
26.04,2,0,5.0,0,0,1,Economy,cab2,long,29.66
11.67,3,2,5.0,0,0,1,Quickest,cab2,long,21.39
10.62,12,1,5.0,0,0,1,BlackSUV,cab1,long,30.2
1.45,14,6,5.0,0,1,1,BlackSUV,cab2,short,13.33
9.75,19,3,5.0,1,0,3,Quickest,cab1,medium,25.69
14.67,22,6,5.0,0,1,1,WaitAndSave,cab2,long,14.87
2.86,2,2,5.0,0,0,1,Quickest,cab1,short,10.01
22.01,18,2,5.0,1,0,2,BlackSUV,cab2,long,86.99
5.8,10,5,5.0,1,1,3,Quickest,cab2,medium,18.05
22.6,2,5,5.0,0,1,1,Economy,cab1,long,25.31
24.48,14,0,5.0,0,0,1,WaitAndSave,cab2,long,22.03
10.25,1,3,5.0,0,0,1,Minivan,cab1,long,23.93
24.96,11,0,5.0,0,0,1,Quickest,cab2,long,36.64
8.35,0,4,5.0,0,0,1,Economy,cab2,medium,12.94
17.97,5,0,5.0,0,0,1,Quickest,cab1,long,27.75
11.26,0,4,5.0,0,0,1,Economy,cab1,long,15.74
22.83,18,3,5.0,1,0,3,Quickest,cab2,long,48.34
1.73,19,5,5.0,1,1,3,Quickest,cab2,short,10.33
20.02,8,6,5.0,1,1,2,Minivan,cab2,long,57.93
20.96,10,1,5.0,1,0,3,WaitAndSave,cab2,long,23.93
10.76,11,4,5.0,0,0,1,BlackSUV,cab2,long,30.41
12.25,12,1,5.0,0,0,1,WaitAndSave,cab2,long,13.64
4.14,19,3,5.0,1,0,2,WaitAndSave,cab1,medium,11.16
24.42,4,2,5.0,0,0,1,Minivan,cab1,long,43.18
13.74,20,1,5.0,1,0,3,Economy,cab2,long,28.98
11.3,11,0,5.0,0,0,1,WaitAndSave,cab1,long,13.13
13.52,21,5,5.0,0,1,1,Economy,cab1,long,17.13
9.82,1,2,5.0,0,0,1,Minivan,cab1,medium,22.55
5.79,9,0,5.0,1,0,2,WaitAndSave,cab1,medium,12.81
29.07,23,5,5.0,0,1,1,Economy,cab2,long,31.32
17.71,10,5,5.0,1,1,2,WaitAndSave,cab2,long,26.68
13.32,23,2,5.0,0,0,1,BlackSUV,cab2,long,35.84
10.24,3,4,5.0,0,0,1,Quickest,cab2,long,19.12
8.28,21,4,5.0,0,0,1,BlackSUV,cab2,medium,25.28
20.76,1,6,5.0,0,1,1,Economy,cab2,long,23.92
24.14,2,4,5.0,0,0,1,Minivan,cab2,long,44.58
5.34,19,2,5.0,1,0,2,Economy,cab1,medium,13.45
6.77,21,1,5.0,0,0,1,BlackSUV,cab2,medium,22.96
8.14,5,6,5.0,0,1,1,Minivan,cab2,medium,20.4
24.56,14,3,5.0,0,0,1,Quickest,cab1,long,36.26
5.38,15,1,5.0,0,0,1,Quickest,cab2,medium,13.55
19.73,1,1,5.0,0,0,1,Quickest,cab2,long,29.77
7.92,0,0,5.0,0,0,1,BlackSUV,cab1,medium,25.15
9.15,6,2,5.0,0,0,1,Quickest,cab2,medium,17.07
26.74,0,6,5.0,0,1,1,BlackSUV,cab1,long,59.09
10.18,8,5,5.0,1,1,2,WaitAndSave,cab1,long,20.36
17.27,19,4,5.0,1,0,2,WaitAndSave,cab2,long,24.04
29.55,6,5,5.0,0,1,1,Minivan,cab2,long,52.57
27.45,15,3,5.0,0,0,1,Minivan,cab1,long,50.0
26.66,16,5,5.0,0,1,1,Economy,cab2,long,31.64
22.04,0,6,5.0,0,1,1,Minivan,cab2,long,40.08
7.52,1,2,5.0,0,0,1,WaitAndSave,cab1,medium,9.36
4.49,9,0,5.0,1,0,3,BlackSUV,cab2,medium,21.5
26.99,8,0,5.0,1,0,3,Economy,cab1,long,52.22
13.13,13,1,5.0,0,0,1,BlackSUV,cab1,long,36.41
0.91,1,1,5.0,0,0,1,Minivan,cab1,short,9.05
19.21,12,6,5.0,0,1,1,BlackSUV,cab2,long,45.37
17.42,8,2,5.0,1,0,3,Economy,cab2,long,32.16
22.58,17,5,5.0,1,1,2,Quickest,cab2,long,59.71
1.51,23,4,5.0,0,0,1,BlackSUV,cab2,short,13.33
18.12,21,1,5.0,0,0,1,Economy,cab2,long,21.68
6.89,4,5,5.0,0,1,1,Minivan,cab2,medium,18.19
4.36,5,5,5.0,0,1,1,Minivan,cab1,medium,14.48
19.99,3,2,5.0,0,0,1,BlackSUV,cab1,long,47.17
7.92,0,5,5.0,0,1,1,WaitAndSave,cab1,medium,10.31
4.56,6,6,5.0,0,1,1,Minivan,cab1,medium,14.66
9.36,20,1,5.0,1,0,2,WaitAndSave,cab2,medium,17.87
27.32,4,1,5.0,0,0,1,Economy,cab1,long,31.8
10.23,17,6,5.0,1,1,2,Minivan,cab1,long,33.31
17.48,11,3,5.0,0,0,1,Quickest,cab2,long,27.87
12.05,21,2,5.0,0,0,1,BlackSUV,cab2,long,33.87
17.24,12,1,5.0,0,0,1,BlackSUV,cab2,long,43.7
5.05,12,6,5.0,0,1,1,Economy,cab2,medium,9.76
12.81,12,3,5.0,0,0,1,Economy,cab1,long,17.16
27.08,23,3,5.0,0,0,1,WaitAndSave,cab2,long,24.96
15.23,16,3,5.0,0,0,1,WaitAndSave,cab2,long,15.46
10.89,5,2,5.0,0,0,1,WaitAndSave,cab2,long,11.9
11.9,14,2,5.0,0,0,1,Economy,cab1,long,16.23
9.09,1,2,5.0,0,0,1,BlackSUV,cab1,medium,27.65
3.64,5,2,5.0,0,0,1,WaitAndSave,cab2,medium,6.82
28.02,0,1,5.0,0,0,1,BlackSUV,cab2,long,65.58
27.41,13,0,5.0,0,0,1,Quickest,cab2,long,40.61
26.08,23,0,5.0,0,0,1,WaitAndSave,cab2,long,23.88
1.84,19,2,5.0,1,0,3,Minivan,cab1,short,13.81
5.61,22,2,5.0,0,0,1,Minivan,cab1,medium,16.23
1.4,19,6,5.0,1,1,3,BlackSUV,cab1,short,20.57
19.32,19,3,5.0,1,0,3,Economy,cab2,long,40.06
25.3,10,1,5.0,1,0,3,Minivan,cab1,long,57.79
9.32,1,3,5.0,0,0,1,BlackSUV,cab1,medium,28.62
9.33,16,0,5.0,0,0,1,Minivan,cab2,medium,22.62
20.47,10,4,5.0,1,0,3,Quickest,cab2,long,49.84
5.47,19,2,5.0,1,0,2,Minivan,cab1,medium,23.81
10.94,16,4,5.0,0,0,1,Quickest,cab1,long,19.26
18.51,0,3,5.0,0,0,1,BlackSUV,cab2,long,43.85
3.34,23,3,5.0,0,0,1,Economy,cab1,medium,8.0
14.08,19,2,5.0,1,0,3,BlackSUV,cab2,long,43.8
29.81,21,4,5.0,0,0,1,Minivan,cab2,long,53.57
25.25,10,6,5.0,1,1,3,BlackSUV,cab1,long,95.32
17.33,5,1,5.0,0,0,1,WaitAndSave,cab1,long,16.59
22.24,11,5,5.0,0,1,1,Minivan,cab1,long,41.41
14.05,15,2,5.0,0,0,1,WaitAndSave,cab1,long,14.18
21.14,12,3,5.0,0,0,1,Minivan,cab1,long,41.12
3.22,16,6,5.0,0,1,1,Economy,cab2,medium,8.21
9.2,4,3,5.0,0,0,1,BlackSUV,cab1,medium,27.36
12.72,17,4,5.0,1,0,3,BlackSUV,cab2,long,58.01
6.99,15,0,5.0,0,0,1,Minivan,cab1,medium,19.0
29.43,5,1,5.0,0,0,1,BlackSUV,cab1,long,68.34
21.4,13,2,5.0,0,0,1,Economy,cab1,long,25.29
2.14,17,2,5.0,1,0,3,BlackSUV,cab2,short,24.87
12.91,10,2,5.0,1,0,2,Economy,cab2,long,26.05
25.37,23,1,5.0,0,0,1,BlackSUV,cab1,long,58.08
9.95,19,0,5.0,1,0,3,BlackSUV,cab1,medium,37.71
12.45,17,1,5.0,1,0,3,Minivan,cab1,long,39.68
28.8,21,3,5.0,0,0,1,Economy,cab1,long,32.43
20.6,5,0,5.0,0,0,1,BlackSUV,cab2,long,50.84
19.15,10,5,5.0,1,1,2,BlackSUV,cab1,long,73.94
25.5,3,4,5.0,0,0,1,BlackSUV,cab2,long,60.56
0.71,12,3,5.0,0,0,1,Economy,cab2,short,5.89
26.26,1,3,5.0,0,0,1,BlackSUV,cab1,long,57.87
11.93,19,1,5.0,1,0,2,Quickest,cab1,long,35.51
18.42,14,0,5.0,0,0,1,Minivan,cab2,long,34.95
10.17,16,4,5.0,0,0,1,Minivan,cab2,long,23.01
10.48,22,3,5.0,0,0,1,Quickest,cab1,long,19.82
23.1,21,1,5.0,0,0,1,Quickest,cab1,long,35.42
13.48,1,2,5.0,0,0,1,Economy,cab2,long,17.1
15.74,22,6,5.0,0,1,1,Minivan,cab1,long,31.82
3.59,2,2,5.0,0,0,1,WaitAndSave,cab1,medium,7.0
22.7,7,5,5.0,1,1,3,Economy,cab1,long,44.5
10.07,12,6,5.0,0,1,1,Minivan,cab1,long,22.88
17.69,14,6,5.0,0,1,1,Economy,cab1,long,22.18
7.35,9,6,5.0,1,1,3,Economy,cab1,medium,15.77
17.45,9,0,5.0,1,0,3,Minivan,cab2,long,60.3
24.52,2,3,5.0,0,0,1,Minivan,cab2,long,43.55
6.95,15,4,5.0,0,0,1,WaitAndSave,cab2,medium,9.64
11.3,22,1,5.0,0,0,1,WaitAndSave,cab2,long,12.97
7.39,16,3,5.0,0,0,1,Quickest,cab2,medium,16.16
4.53,2,2,5.0,0,0,1,Quickest,cab1,medium,12.1
29.88,7,1,5.0,1,0,2,WaitAndSave,cab1,long,31.83
18.99,8,4,5.0,1,0,2,Economy,cab2,long,32.29
9.1,12,6,5.0,0,1,1,Quickest,cab2,medium,17.17
10.69,20,4,5.0,1,0,2,Quickest,cab1,long,26.55
13.03,14,0,5.0,0,0,1,WaitAndSave,cab1,long,14.5
15.65,3,3,5.0,0,0,1,Quickest,cab1,long,24.77
7.22,9,6,5.0,1,1,2,WaitAndSave,cab1,medium,12.96
24.61,6,5,5.0,0,1,1,BlackSUV,cab2,long,55.48
17.95,23,6,5.0,0,1,1,Economy,cab1,long,22.39
23.23,0,6,5.0,0,1,1,Quickest,cab1,long,36.72
17.47,20,4,5.0,1,0,2,WaitAndSave,cab1,long,29.12
13.85,3,4,5.0,0,0,1,Minivan,cab2,long,30.36
28.6,0,1,5.0,0,0,1,Minivan,cab2,long,53.15
5.63,1,1,5.0,0,0,1,Quickest,cab2,medium,13.95
8.43,18,4,5.0,1,0,2,Quickest,cab1,medium,28.67
26.79,15,2,5.0,0,0,1,Minivan,cab1,long,46.59
18.62,10,1,5.0,1,0,3,Minivan,cab2,long,46.04
6.73,11,0,5.0,0,0,1,Economy,cab1,medium,11.83
26.51,4,6,5.0,0,1,1,WaitAndSave,cab2,long,25.02
7.77,4,3,5.0,0,0,1,Economy,cab2,medium,12.17
26.86,20,2,5.0,1,0,2,WaitAndSave,cab2,long,39.46
25.6,8,6,5.0,1,1,2,Minivan,cab2,long,70.41
0.57,5,5,5.0,0,1,1,BlackSUV,cab2,short,11.22
23.49,21,2,5.0,0,0,1,Quickest,cab2,long,36.04
16.24,17,1,5.0,1,0,3,Quickest,cab1,long,35.21
27.79,8,3,5.0,1,0,3,Economy,cab2,long,47.66
4.89,2,0,5.0,0,0,1,BlackSUV,cab1,medium,19.95
17.89,10,1,5.0,1,0,2,Minivan,cab2,long,55.63
7.69,15,5,5.0,0,1,1,WaitAndSave,cab2,medium,9.45
21.1,11,4,5.0,0,0,1,Quickest,cab1,long,32.55
28.97,2,2,5.0,0,0,1,BlackSUV,cab2,long,62.42
7.88,13,3,5.0,0,0,1,Economy,cab1,medium,12.03
14.83,17,0,5.0,1,0,3,Economy,cab1,long,22.45
12.99,4,2,5.0,0,0,1,BlackSUV,cab2,long,35.97
4.71,13,6,5.0,0,1,1,Minivan,cab1,medium,14.63
28.29,5,5,5.0,0,1,1,Economy,cab2,long,31.72
5.95,1,1,5.0,0,0,1,Economy,cab1,medium,10.4
27.34,0,5,5.0,0,1,1,WaitAndSave,cab2,long,24.68
22.36,3,2,5.0,0,0,1,Quickest,cab2,long,33.97
1.58,10,0,5.0,1,0,2,Minivan,cab2,short,16.3
26.84,6,6,5.0,0,1,1,Minivan,cab2,long,48.88
8.7,1,2,5.0,0,0,1,Quickest,cab1,medium,18.01
20.11,1,2,5.0,0,0,1,Quickest,cab1,long,32.21
25.58,3,6,5.0,0,1,1,Economy,cab1,long,29.94
17.49,6,1,5.0,0,0,1,Quickest,cab1,long,27.35
28.68,3,6,5.0,0,1,1,BlackSUV,cab2,long,62.39
10.4,13,5,5.0,0,1,1,BlackSUV,cab2,long,28.62
15.27,9,6,5.0,1,1,3,WaitAndSave,cab1,long,23.29
13.17,8,1,5.0,1,0,3,WaitAndSave,cab2,long,22.27
19.28,15,5,5.0,0,1,1,Minivan,cab2,long,38.66
5.73,15,6,5.0,0,1,1,WaitAndSave,cab2,medium,8.15
20.81,12,3,5.0,0,0,1,Economy,cab2,long,24.07
14.89,12,1,5.0,0,0,1,Economy,cab2,long,18.52
18.78,13,3,5.0,0,0,1,BlackSUV,cab1,long,46.05
7.85,18,5,5.0,1,1,2,WaitAndSave,cab1,medium,13.71
13.31,10,5,5.0,1,1,2,WaitAndSave,cab2,long,18.46
22.98,18,4,5.0,1,0,3,Minivan,cab1,long,68.16
27.75,4,2,5.0,0,0,1,Minivan,cab2,long,49.11
25.97,22,3,5.0,0,0,1,Quickest,cab2,long,39.83
10.06,6,5,5.0,0,1,1,BlackSUV,cab1,long,29.77
7.77,18,0,5.0,1,0,2,BlackSUV,cab2,medium,29.98
17.91,7,4,5.0,1,0,3,BlackSUV,cab2,long,75.2
10.96,7,5,5.0,1,1,3,Minivan,cab1,long,30.55
3.11,7,0,5.0,1,0,2,Quickest,cab2,medium,12.58
28.32,8,4,5.0,1,0,3,Quickest,cab1,long,67.11
11.9,8,4,5.0,1,0,2,Economy,cab1,long,20.17
23.6,14,3,5.0,0,0,1,Quickest,cab2,long,35.18
11.96,22,2,5.0,0,0,1,Quickest,cab1,long,21.59
14.07,23,4,5.0,0,0,1,Quickest,cab1,long,23.5
6.85,18,2,5.0,1,0,3,WaitAndSave,cab1,medium,13.55
21.7,18,3,5.0,1,0,2,Minivan,cab2,long,56.56
6.94,7,4,5.0,1,0,2,BlackSUV,cab1,medium,28.15
3.85,22,1,5.0,0,0,1,BlackSUV,cab1,medium,16.78
22.96,2,1,5.0,0,0,1,BlackSUV,cab1,long,54.07
14.55,21,3,5.0,0,0,1,WaitAndSave,cab1,long,14.87
16.24,3,2,5.0,0,0,1,Quickest,cab2,long,26.11
21.99,2,6,5.0,0,1,1,WaitAndSave,cab1,long,21.23
29.82,17,0,5.0,1,0,2,Economy,cab1,long,39.6
23.26,1,6,5.0,0,1,1,BlackSUV,cab1,long,56.38
4.94,17,6,5.0,1,1,3,Quickest,cab1,medium,20.16
22.57,2,4,5.0,0,0,1,BlackSUV,cab1,long,51.17
28.67,6,2,5.0,0,0,1,Quickest,cab1,long,41.57
16.83,4,0,5.0,0,0,1,WaitAndSave,cab2,long,16.21
21.01,18,5,5.0,1,1,2,Minivan,cab1,long,62.57
2.23,10,6,5.0,1,1,2,BlackSUV,cab2,short,24.19
26.37,22,0,5.0,0,0,1,Economy,cab1,long,29.17
9.45,14,5,5.0,0,1,1,Economy,cab1,medium,13.47
9.04,3,1,5.0,0,0,1,BlackSUV,cab1,medium,26.58
4.53,15,5,5.0,0,1,1,WaitAndSave,cab2,medium,7.45
14.55,16,2,5.0,0,0,1,Quickest,cab2,long,23.73
18.35,7,4,5.0,1,0,3,Minivan,cab1,long,42.06
